content_type,idle_time,reading_time,pause_count,seek_count,tab_switches,total_scrolls,video_watched_percentage,is_video_playing,engagement_label
non_video,25,36,0,0,3,2,0.0,False,0.0
video,286,754,3,2,0,0,75.1,False,0.5
video,192,292,0,4,3,0,32.0,False,0.0
non_video,76,222,0,0,1,7,0.0,False,0.5
video,61,422,7,2,0,0,85.5,True,1.0
video,204,274,1,7,1,0,39.8,False,0.0
non_video,7,150,0,0,1,16,0.0,False,1.0
video,79,628,6,0,0,0,96.2,True,1.0
video,47,776,3,0,0,0,82.5,False,1.0
video,107,1211,5,2,0,0,81.9,False,1.0
non_video,19,139,0,0,1,9,0.0,False,1.0
video,146,1369,4,2,1,0,83.3,True,1.0
non_video,83,243,0,0,1,4,0.0,False,0.5
video,170,298,1,9,2,0,26.8,True,0.0
video,204,1201,7,2,0,0,94.4,True,1.0
non_video,24,145,0,0,1,16,0.0,False,1.0
non_video,39,207,0,0,0,12,0.0,False,1.0
video,154,1636,2,2,1,0,98.5,True,1.0
video,44,86,1,9,4,0,33.2,False,0.0
video,66,917,5,2,1,0,96.2,True,1.0
video,200,641,4,1,2,0,53.0,True,0.5
non_video,32,106,0,0,1,8,0.0,False,0.5
video,83,134,2,6,2,0,28.2,True,0.0
non_video,83,135,0,0,1,2,0.0,False,0.0
non_video,21,293,0,0,1,13,0.0,False,1.0
non_video,63,119,0,0,2,2,0.0,False,0.0
non_video,115,148,0,0,3,4,0.0,False,0.0
video,200,1084,3,1,1,0,96.0,True,1.0
video,52,87,2,6,4,0,32.2,False,0.0
non_video,6,370,0,0,0,18,0.0,False,1.0
non_video,56,273,0,0,2,10,0.0,False,0.5
video,188,269,1,3,1,0,30.2,False,0.0
non_video,53,446,0,0,1,19,0.0,False,1.0
non_video,112,293,0,0,1,5,0.0,False,0.5
non_video,40,128,0,0,0,8,0.0,False,0.5
video,33,70,2,7,4,0,38.7,False,0.0
non_video,22,40,0,0,2,4,0.0,False,0.0
video,79,139,0,5,4,0,23.0,False,0.0
video,144,250,2,4,1,0,10.8,True,0.0
non_video,106,572,0,0,0,8,0.0,False,1.0
non_video,67,93,0,0,2,3,0.0,False,0.0
video,32,510,2,0,0,0,89.3,True,1.0
video,204,768,3,2,2,0,47.4,False,0.5
non_video,97,151,0,0,4,4,0.0,False,0.0
video,162,743,2,4,0,0,73.2,False,0.5
video,315,1597,7,2,1,0,94.3,True,1.0
video,87,199,1,9,1,0,25.1,False,0.0
non_video,55,365,0,0,0,8,0.0,False,1.0
non_video,33,166,0,0,1,15,0.0,False,1.0
non_video,5,332,0,0,1,13,0.0,False,1.0
non_video,82,197,0,0,2,6,0.0,False,0.5
non_video,49,263,0,0,0,11,0.0,False,1.0
non_video,11,125,0,0,0,19,0.0,False,1.0
video,73,291,4,4,1,0,79.6,False,0.5
non_video,41,246,0,0,0,17,0.0,False,1.0
video,188,823,2,1,1,0,65.1,False,0.5
video,75,1370,4,1,0,0,97.9,True,1.0
video,95,150,0,5,2,0,36.0,True,0.0
video,71,126,2,5,3,0,37.2,False,0.0
non_video,98,144,0,0,2,4,0.0,False,0.0
video,50,77,1,5,4,0,34.7,False,0.0
video,201,775,2,4,1,0,77.1,False,0.5
video,28,343,3,2,0,0,84.2,True,1.0
non_video,50,216,0,0,1,7,0.0,False,0.5
non_video,74,285,0,0,2,11,0.0,False,0.5
video,110,189,0,7,1,0,20.4,True,0.0
video,35,1123,4,0,1,0,86.7,True,1.0
video,96,134,2,5,4,0,33.9,True,0.0
non_video,17,260,0,0,1,18,0.0,False,1.0
non_video,50,154,0,0,1,4,0.0,False,0.5
non_video,17,169,0,0,1,14,0.0,False,1.0
non_video,66,114,0,0,4,1,0.0,False,0.0
video,286,852,3,1,2,0,73.3,False,0.5
non_video,118,156,0,0,3,2,0.0,False,0.0
non_video,60,104,0,0,1,0,0.0,False,0.0
video,149,261,2,3,4,0,38.9,True,0.0
video,170,217,2,9,2,0,20.7,False,0.0
video,70,119,2,3,2,0,39.2,True,0.0
non_video,58,83,0,0,4,1,0.0,False,0.0
video,85,332,3,3,2,0,40.1,True,0.5
non_video,109,157,0,0,2,3,0.0,False,0.0
non_video,124,169,0,0,1,2,0.0,False,0.0
non_video,72,236,0,0,1,10,0.0,False,0.5
video,94,517,3,2,0,0,94.6,False,1.0
video,211,654,4,1,1,0,53.3,True,0.5
video,103,1274,6,1,1,0,85.2,True,1.0
non_video,49,339,0,0,1,11,0.0,False,1.0
non_video,46,93,0,0,4,0,0.0,False,0.0
video,30,1592,7,0,0,0,87.8,True,1.0
non_video,55,122,0,0,3,1,0.0,False,0.0
non_video,14,227,0,0,0,18,0.0,False,1.0
non_video,10,131,0,0,1,11,0.0,False,1.0
video,161,467,1,3,2,0,64.9,False,0.5
video,196,1708,6,1,0,0,98.0,True,1.0
non_video,68,208,0,0,2,9,0.0,False,0.5
non_video,72,99,0,0,4,4,0.0,False,0.0
non_video,1,498,0,0,0,18,0.0,False,1.0
video,61,1179,4,2,1,0,92.2,False,1.0
video,7,1621,5,0,1,0,85.8,True,1.0
non_video,36,250,0,0,0,18,0.0,False,1.0
non_video,42,78,0,0,1,3,0.0,False,0.0
video,275,1391,2,0,1,0,98.4,True,1.0
non_video,56,89,0,0,4,1,0.0,False,0.0
non_video,11,263,0,0,0,17,0.0,False,1.0
non_video,123,166,0,0,3,4,0.0,False,0.0
video,127,1468,3,2,0,0,94.7,False,1.0
non_video,7,146,0,0,1,13,0.0,False,1.0
video,43,755,3,1,0,0,92.0,True,1.0
non_video,69,350,0,0,1,19,0.0,False,1.0
non_video,44,99,0,0,3,2,0.0,False,0.0
non_video,55,172,0,0,2,7,0.0,False,0.5
video,196,459,2,4,1,0,69.1,False,0.5
non_video,48,425,0,0,0,9,0.0,False,1.0
non_video,109,138,0,0,1,3,0.0,False,0.0
non_video,69,114,0,0,4,1,0.0,False,0.0
video,215,631,1,2,1,0,43.7,True,0.5
video,55,1164,3,0,0,0,81.8,False,1.0
video,133,426,3,4,0,0,68.9,False,0.5
non_video,13,255,0,0,0,14,0.0,False,1.0
non_video,51,178,0,0,1,7,0.0,False,0.5
video,87,534,3,2,0,0,93.3,True,1.0
video,152,365,1,4,1,0,62.0,False,0.5
non_video,18,384,0,0,0,15,0.0,False,1.0
non_video,23,67,0,0,2,11,0.0,False,0.5
video,186,279,1,7,1,0,36.5,True,0.0
non_video,74,189,0,0,1,5,0.0,False,0.5
non_video,65,134,0,0,4,1,0.0,False,0.0
non_video,78,142,0,0,3,2,0.0,False,0.0
video,115,530,1,2,2,0,60.7,True,0.5
non_video,126,164,0,0,4,4,0.0,False,0.0
non_video,3,333,0,0,1,15,0.0,False,1.0
video,67,744,3,1,1,0,86.4,False,1.0
video,62,1144,3,1,1,0,83.6,False,1.0
video,95,212,1,9,1,0,29.3,False,0.0
non_video,72,200,0,0,1,7,0.0,False,0.5
video,91,556,7,1,0,0,94.1,True,1.0
non_video,37,466,0,0,0,8,0.0,False,1.0
non_video,53,69,0,0,3,3,0.0,False,0.0
non_video,18,35,0,0,3,0,0.0,False,0.0
non_video,28,137,0,0,2,11,0.0,False,0.5
video,131,1387,5,2,0,0,94.4,True,1.0
non_video,50,578,0,0,0,15,0.0,False,1.0
video,171,1475,3,1,1,0,95.9,False,1.0
video,10,1738,5,2,0,0,88.8,False,1.0
non_video,29,42,0,0,1,2,0.0,False,0.0
video,37,385,7,1,0,0,92.8,False,1.0
video,101,522,6,0,0,0,85.9,False,1.0
video,175,701,2,3,1,0,52.8,True,0.5
non_video,68,128,0,0,2,1,0.0,False,0.0
video,35,68,1,4,2,0,6.6,False,0.0
non_video,67,239,0,0,1,10,0.0,False,0.5
video,159,1325,7,0,0,0,93.3,True,1.0
non_video,41,297,0,0,1,14,0.0,False,1.0
video,185,1100,4,1,0,0,84.3,True,1.0
video,233,891,2,3,0,0,70.4,False,0.5
video,137,251,1,3,1,0,32.3,True,0.0
video,71,158,1,6,1,0,16.4,True,0.0
non_video,55,98,0,0,1,2,0.0,False,0.0
video,41,524,7,0,0,0,98.0,True,1.0
video,248,736,3,2,1,0,79.4,True,0.5
video,75,324,1,3,1,0,52.3,True,0.5
video,188,250,0,9,3,0,9.7,True,0.0
non_video,101,274,0,0,1,6,0.0,False,0.5
video,26,313,3,2,0,0,93.2,True,1.0
non_video,69,169,0,0,0,5,0.0,False,0.5
video,36,60,1,5,2,0,16.7,True,0.0
video,96,181,1,6,1,0,27.1,False,0.0
video,201,1538,6,0,0,0,87.4,True,1.0
video,197,535,1,1,0,0,70.6,False,0.5
non_video,51,386,0,0,1,19,0.0,False,1.0
video,60,77,2,7,4,0,19.4,False,0.0
video,149,604,2,2,2,0,40.7,True,0.5
video,144,592,3,4,0,0,74.2,True,0.5
non_video,18,540,0,0,0,11,0.0,False,1.0
video,100,370,1,4,0,0,41.7,False,0.5
non_video,49,70,0,0,1,3,0.0,False,0.0
video,129,173,2,7,1,0,37.2,False,0.0
video,147,296,0,3,4,0,20.6,False,0.0
non_video,57,188,0,0,2,7,0.0,False,0.5
non_video,31,75,0,0,3,3,0.0,False,0.0
non_video,33,280,0,0,1,14,0.0,False,1.0
non_video,22,465,0,0,0,13,0.0,False,1.0
non_video,36,153,0,0,0,6,0.0,False,0.5
video,138,254,0,7,2,0,19.5,False,0.0
video,142,214,0,4,1,0,36.8,True,0.0
non_video,53,410,0,0,0,13,0.0,False,1.0
non_video,30,355,0,0,0,9,0.0,False,1.0
video,102,672,6,1,1,0,84.1,True,1.0
non_video,106,177,0,0,3,2,0.0,False,0.0
video,175,583,4,3,0,0,62.9,True,0.5
non_video,56,74,0,0,1,2,0.0,False,0.0
video,85,398,2,2,0,0,51.6,False,0.5
video,157,238,1,8,1,0,32.8,True,0.0
video,64,119,2,4,1,0,25.8,True,0.0
non_video,43,486,0,0,1,13,0.0,False,1.0
video,119,180,0,3,1,0,5.9,False,0.0
non_video,67,104,0,0,1,3,0.0,False,0.0
video,343,812,4,1,0,0,53.7,True,0.5
video,283,723,1,3,1,0,78.4,True,0.5
video,54,98,1,9,4,0,19.4,False,0.0
video,125,166,0,3,4,0,15.2,False,0.0
non_video,27,54,0,0,4,4,0.0,False,0.0
video,61,674,7,0,1,0,98.7,False,1.0
non_video,35,60,0,0,3,2,0.0,False,0.0
non_video,45,59,0,0,1,4,0.0,False,0.0
video,78,284,2,3,1,0,67.5,False,0.5
non_video,65,494,0,0,0,16,0.0,False,1.0
non_video,62,85,0,0,3,1,0.0,False,0.0
video,67,84,1,4,3,0,35.5,False,0.0
video,234,800,4,4,1,0,78.7,False,0.5
video,107,241,1,9,4,0,6.2,False,0.0
non_video,118,164,0,0,4,4,0.0,False,0.0
video,142,656,3,3,2,0,41.2,False,0.5
non_video,2,189,0,0,1,12,0.0,False,1.0
non_video,28,39,0,0,3,1,0.0,False,0.0
video,97,155,1,5,3,0,34.3,True,0.0
video,73,190,4,2,2,0,66.7,False,0.5
non_video,66,264,0,0,0,11,0.0,False,0.5
video,147,269,1,6,2,0,21.1,False,0.0
video,79,137,0,4,3,0,6.7,False,0.0
video,46,83,0,4,4,0,24.4,True,0.0
video,109,183,0,4,3,0,5.3,False,0.0
non_video,60,109,0,0,3,1,0.0,False,0.0
non_video,78,189,0,0,1,8,0.0,False,0.5
non_video,27,167,0,0,1,19,0.0,False,1.0
video,215,1138,3,2,1,0,98.1,False,1.0
video,115,170,1,3,4,0,8.0,False,0.0
video,100,134,1,3,2,0,27.6,False,0.0
video,194,627,1,2,1,0,41.9,True,0.5
video,138,178,2,3,1,0,18.8,True,0.0
non_video,28,51,0,0,4,1,0.0,False,0.0
non_video,17,482,0,0,0,10,0.0,False,1.0
video,55,1401,7,0,1,0,99.2,True,1.0
video,150,227,1,5,2,0,26.7,True,0.0
video,242,713,3,1,2,0,78.6,False,0.5
video,135,530,3,4,0,0,77.8,False,0.5
video,312,758,2,4,2,0,49.7,False,0.5
video,43,68,2,5,2,0,6.7,True,0.0
video,150,278,1,6,3,0,20.0,True,0.0
video,7,1115,6,2,0,0,94.6,True,1.0
video,82,929,6,0,0,0,84.8,True,1.0
video,243,796,1,4,2,0,53.2,True,0.5
non_video,31,68,0,0,4,0,0.0,False,0.0
non_video,21,90,0,0,0,4,0.0,False,0.5
non_video,66,166,0,0,1,0,0.0,False,0.0
video,275,745,4,2,0,0,58.0,True,0.5
non_video,77,223,0,0,0,8,0.0,False,0.5
video,48,1484,7,1,0,0,83.1,True,1.0
non_video,31,442,0,0,1,10,0.0,False,1.0
video,135,626,4,2,0,0,69.5,False,0.5
non_video,39,95,0,0,2,3,0.0,False,0.5
non_video,44,285,0,0,1,11,0.0,False,1.0
non_video,79,145,0,0,1,1,0.0,False,0.0
non_video,59,286,0,0,2,3,0.0,False,0.5
non_video,50,253,0,0,1,10,0.0,False,0.5
video,94,168,0,9,1,0,34.6,True,0.0
non_video,26,364,0,0,1,11,0.0,False,1.0
video,66,84,0,6,4,0,27.1,True,0.0
non_video,19,293,0,0,1,8,0.0,False,1.0
non_video,70,201,0,0,1,5,0.0,False,0.5
video,110,233,0,5,1,0,9.3,False,0.0
non_video,86,109,0,0,1,3,0.0,False,0.0
non_video,28,48,0,0,4,1,0.0,False,0.0
video,87,420,1,1,2,0,76.5,False,0.5
non_video,53,451,0,0,0,10,0.0,False,1.0
video,100,515,3,1,0,0,90.7,False,1.0
video,41,1147,7,2,1,0,90.9,False,1.0
non_video,34,183,0,0,0,15,0.0,False,1.0
non_video,10,166,0,0,1,14,0.0,False,1.0
video,241,838,1,1,1,0,48.4,True,0.5
video,124,321,1,2,2,0,67.9,True,0.5
non_video,91,141,0,0,4,4,0.0,False,0.0
video,121,765,6,0,1,0,87.0,True,1.0
video,77,107,0,8,4,0,21.6,False,0.0
video,39,340,5,0,1,0,86.2,True,1.0
video,88,280,4,2,0,0,41.6,True,0.5
video,120,431,4,3,1,0,49.3,True,0.5
video,71,1669,3,2,1,0,92.9,True,1.0
video,29,457,6,0,1,0,86.2,True,1.0
non_video,33,160,0,0,0,4,0.0,False,0.5
non_video,22,104,0,0,0,9,0.0,False,0.5
non_video,14,176,0,0,1,17,0.0,False,1.0
video,70,147,0,7,3,0,5.9,False,0.0
non_video,76,277,0,0,0,8,0.0,False,0.5
video,130,261,1,6,2,0,6.6,False,0.0
non_video,22,212,0,0,0,16,0.0,False,1.0
video,158,912,6,2,1,0,93.2,True,1.0
video,101,164,1,3,4,0,30.1,False,0.0
non_video,61,241,0,0,0,8,0.0,False,0.5
non_video,59,175,0,0,1,6,0.0,False,0.5
non_video,112,254,0,0,1,7,0.0,False,0.5
non_video,54,158,0,0,1,3,0.0,False,0.5
non_video,73,118,0,0,1,2,0.0,False,0.0
video,165,372,1,3,0,0,47.9,False,0.5
non_video,31,117,0,0,1,11,0.0,False,0.5
video,83,166,1,6,3,0,20.6,True,0.0
non_video,108,175,0,0,1,2,0.0,False,0.0
non_video,18,268,0,0,0,12,0.0,False,1.0
non_video,35,203,0,0,1,15,0.0,False,1.0
non_video,49,215,0,0,1,3,0.0,False,0.5
video,105,199,0,3,1,0,26.1,True,0.0
video,47,739,4,0,0,0,97.2,False,1.0
non_video,79,244,0,0,2,9,0.0,False,0.5
non_video,47,205,0,0,0,5,0.0,False,0.5
video,231,583,1,4,0,0,78.5,True,0.5
video,75,187,3,2,1,0,55.0,False,0.5
non_video,47,153,0,0,1,4,0.0,False,0.5
non_video,119,164,0,0,3,1,0.0,False,0.0
video,54,105,0,8,4,0,21.8,False,0.0
video,122,191,0,8,1,0,9.4,True,0.0
video,106,178,2,6,4,0,23.6,True,0.0
non_video,103,243,0,0,0,10,0.0,False,0.5
video,67,136,1,6,4,0,21.0,False,0.0
non_video,106,150,0,0,2,0,0.0,False,0.0
video,57,75,1,7,2,0,31.7,True,0.0
video,124,249,2,7,4,0,12.2,True,0.0
non_video,97,153,0,0,2,2,0.0,False,0.0
video,70,945,6,0,1,0,87.3,True,1.0
video,154,422,1,4,1,0,65.1,False,0.5
video,91,135,2,7,4,0,36.3,True,0.0
non_video,106,580,0,0,0,8,0.0,False,1.0
video,170,1457,4,2,0,0,85.2,True,1.0
non_video,86,195,0,0,2,8,0.0,False,0.5
non_video,28,328,0,0,0,15,0.0,False,1.0
video,36,1459,6,0,1,0,92.4,False,1.0
non_video,56,181,0,0,1,11,0.0,False,0.5
video,99,146,0,7,1,0,9.8,True,0.0
video,87,366,1,1,0,0,50.2,False,0.5
video,182,488,3,2,1,0,77.5,False,0.5
video,319,1750,4,1,0,0,98.1,True,1.0
non_video,81,465,0,0,0,14,0.0,False,1.0
video,117,286,2,2,0,0,72.8,True,0.5
video,343,839,2,4,0,0,42.3,False,0.5
video,66,84,2,4,4,0,32.6,False,0.0
video,37,84,0,6,3,0,10.9,True,0.0
non_video,70,90,0,0,1,0,0.0,False,0.0
video,242,645,3,3,1,0,73.8,True,0.5
non_video,119,294,0,0,2,5,0.0,False,0.5
video,128,511,3,1,2,0,74.5,False,0.5
video,105,223,1,9,2,0,8.5,True,0.0
non_video,31,338,0,0,1,13,0.0,False,1.0
video,137,273,1,6,3,0,13.2,True,0.0
video,130,228,1,8,3,0,28.0,True,0.0
video,19,333,2,2,1,0,98.3,False,1.0
video,110,157,1,7,1,0,37.4,True,0.0
non_video,30,44,0,0,3,3,0.0,False,0.0
non_video,84,179,0,0,3,4,0.0,False,0.0
video,36,70,1,9,4,0,27.4,True,0.0
non_video,98,224,0,0,2,10,0.0,False,0.5
video,66,664,3,0,1,0,95.2,False,1.0
video,116,352,2,3,1,0,72.7,True,0.5
video,306,804,1,4,1,0,49.0,False,0.5
video,110,140,2,9,3,0,21.1,True,0.0
non_video,44,70,0,0,1,1,0.0,False,0.0
video,111,435,2,4,0,0,59.0,True,0.5
non_video,42,395,0,0,1,17,0.0,False,1.0
video,295,823,3,4,2,0,73.9,False,0.5
video,61,123,2,9,4,0,11.0,True,0.0
video,53,241,3,1,2,0,60.1,True,0.5
non_video,6,225,0,0,1,9,0.0,False,1.0
non_video,14,432,0,0,0,17,0.0,False,1.0
non_video,36,111,0,0,0,8,0.0,False,0.5
video,68,1689,5,0,0,0,82.9,False,1.0
video,268,673,4,3,2,0,77.4,False,0.5
video,318,861,2,1,1,0,69.8,False,0.5
video,228,1304,7,0,1,0,95.8,False,1.0
non_video,117,268,0,0,2,7,0.0,False,0.5
video,63,215,1,1,1,0,49.8,False,0.5
video,38,77,2,6,2,0,21.1,False,0.0
video,71,1014,4,2,0,0,81.5,False,1.0
video,269,1682,4,2,1,0,96.5,True,1.0
non_video,40,440,0,0,1,12,0.0,False,1.0
non_video,18,384,0,0,0,11,0.0,False,1.0
video,52,75,1,3,2,0,20.2,False,0.0
non_video,14,214,0,0,1,12,0.0,False,1.0
video,169,736,3,2,2,0,66.5,True,0.5
video,146,250,2,7,4,0,25.0,False,0.0
non_video,68,212,0,0,1,4,0.0,False,0.5
video,62,294,1,3,1,0,43.9,False,0.5
non_video,137,176,0,0,2,3,0.0,False,0.0
video,209,572,2,4,2,0,61.4,True,0.5
non_video,65,562,0,0,0,17,0.0,False,1.0
non_video,39,231,0,0,1,17,0.0,False,1.0
video,323,770,1,2,2,0,78.5,True,0.5
non_video,39,84,0,0,3,3,0.0,False,0.0
non_video,67,99,0,0,3,3,0.0,False,0.0
non_video,46,96,0,0,3,4,0.0,False,0.0
video,206,1781,6,1,0,0,91.9,False,1.0
non_video,4,224,0,0,0,19,0.0,False,1.0
non_video,62,117,0,0,1,3,0.0,False,0.0
video,177,255,2,5,4,0,23.6,False,0.0
non_video,34,146,0,0,0,8,0.0,False,0.5
non_video,49,182,0,0,2,11,0.0,False,0.5
video,168,276,1,3,1,0,25.5,True,0.0
video,194,720,4,1,1,0,64.2,True,0.5
video,86,322,3,3,1,0,40.6,True,0.5
video,87,237,3,4,0,0,70.5,True,0.5
video,189,684,3,1,0,0,58.1,False,0.5
video,4,1358,5,2,0,0,89.9,False,1.0
non_video,61,90,0,0,2,4,0.0,False,0.0
non_video,105,149,0,0,1,0,0.0,False,0.0
video,267,1553,6,1,0,0,80.2,True,1.0
video,139,812,6,2,1,0,87.1,True,1.0
video,48,1393,2,0,0,0,90.0,True,1.0
video,38,62,0,6,3,0,36.2,False,0.0
non_video,84,500,0,0,1,14,0.0,False,1.0
video,149,1133,6,0,0,0,94.7,False,1.0
non_video,54,172,0,0,0,5,0.0,False,0.5
video,29,1276,2,1,0,0,95.9,False,1.0
video,212,270,1,4,2,0,31.0,False,0.0
non_video,67,206,0,0,1,9,0.0,False,0.5
video,21,570,3,1,0,0,95.0,False,1.0
video,225,593,3,2,1,0,44.4,False,0.5
video,138,341,4,2,0,0,73.1,False,0.5
video,74,107,1,7,3,0,9.8,False,0.0
non_video,111,149,0,0,3,0,0.0,False,0.0
video,223,1452,4,1,0,0,81.8,True,1.0
video,95,133,2,3,2,0,10.2,False,0.0
video,105,513,1,3,1,0,63.4,False,0.5
non_video,82,533,0,0,0,12,0.0,False,1.0
video,119,224,1,5,3,0,28.6,False,0.0
non_video,31,134,0,0,0,10,0.0,False,0.5
non_video,23,43,0,0,2,2,0.0,False,0.0
video,105,573,4,2,1,0,99.3,False,1.0
video,92,718,5,2,0,0,92.1,False,1.0
video,90,259,1,1,2,0,47.2,False,0.5
video,70,132,0,7,4,0,36.2,False,0.0
non_video,22,99,0,0,0,11,0.0,False,0.5
video,130,1058,3,1,1,0,86.2,True,1.0
non_video,67,169,0,0,4,0,0.0,False,0.0
video,122,190,1,6,4,0,16.7,False,0.0
non_video,74,95,0,0,2,4,0.0,False,0.0
video,93,315,1,4,0,0,42.5,False,0.5
non_video,88,242,0,0,0,11,0.0,False,0.5
video,76,577,5,1,1,0,84.6,True,1.0
non_video,16,64,0,0,1,11,0.0,False,0.5
non_video,38,58,0,0,2,1,0.0,False,0.0
video,68,200,2,2,0,0,46.5,False,0.5
non_video,63,155,0,0,2,4,0.0,False,0.0
non_video,59,152,0,0,0,8,0.0,False,0.5
video,82,150,1,9,1,0,37.5,True,0.0
video,200,1767,6,1,0,0,87.9,True,1.0
video,96,499,7,1,0,0,86.1,False,1.0
video,292,776,2,1,0,0,65.9,True,0.5
non_video,29,47,0,0,3,3,0.0,False,0.0
video,131,277,1,8,4,0,8.8,True,0.0
video,238,1739,3,0,0,0,90.5,True,1.0
video,233,684,4,4,2,0,52.1,True,0.5
video,44,650,6,1,1,0,99.2,True,1.0
video,172,625,3,1,2,0,68.9,False,0.5
video,228,899,4,1,2,0,57.5,True,0.5
video,69,783,4,1,1,0,93.0,True,1.0
non_video,79,180,0,0,2,5,0.0,False,0.5
non_video,8,284,0,0,1,15,0.0,False,1.0
video,175,1417,7,0,0,0,88.7,True,1.0
video,171,677,3,4,0,0,62.9,False,0.5
non_video,72,548,0,0,0,12,0.0,False,1.0
video,5,1636,2,1,0,0,89.0,False,1.0
non_video,69,101,0,0,3,1,0.0,False,0.0
video,53,128,1,3,2,0,8.6,True,0.0
non_video,23,113,0,0,2,8,0.0,False,0.5
video,119,383,4,1,1,0,65.5,False,0.5
video,69,207,1,3,0,0,61.3,True,0.5
non_video,19,134,0,0,1,13,0.0,False,1.0
non_video,30,124,0,0,0,6,0.0,False,0.5
non_video,28,318,0,0,0,11,0.0,False,1.0
video,69,373,7,2,0,0,82.8,True,1.0
video,148,666,4,3,0,0,70.5,True,0.5
non_video,31,73,0,0,3,1,0.0,False,0.0
video,49,245,3,1,2,0,46.2,False,0.5
video,4,1355,2,1,0,0,96.0,True,1.0
non_video,64,196,0,0,0,3,0.0,False,0.5
non_video,32,50,0,0,1,2,0.0,False,0.0
video,36,403,4,1,0,0,90.6,True,1.0
non_video,24,293,0,0,0,8,0.0,False,1.0
video,60,92,2,4,4,0,23.6,False,0.0
non_video,28,83,0,0,1,8,0.0,False,0.5
non_video,95,271,0,0,2,10,0.0,False,0.5
non_video,33,272,0,0,0,18,0.0,False,1.0
video,194,594,4,1,0,0,78.1,False,0.5
video,77,150,0,6,2,0,39.2,False,0.0
non_video,31,40,0,0,2,3,0.0,False,0.0
video,81,878,4,2,1,0,93.4,True,1.0
video,164,215,1,4,4,0,39.3,True,0.0
video,132,281,1,6,3,0,11.4,True,0.0
video,106,177,1,6,3,0,22.3,False,0.0
video,139,467,2,4,1,0,50.8,True,0.5
video,311,1627,7,2,0,0,87.7,True,1.0
video,250,779,3,4,2,0,45.3,True,0.5
non_video,65,122,0,0,4,3,0.0,False,0.0
video,103,155,2,5,2,0,15.6,True,0.0
non_video,62,290,0,0,1,4,0.0,False,0.5
video,259,1356,4,0,1,0,91.7,False,1.0
non_video,71,389,0,0,0,10,0.0,False,1.0
non_video,27,76,0,0,0,11,0.0,False,0.5
non_video,83,210,0,0,1,6,0.0,False,0.5
non_video,4,285,0,0,1,11,0.0,False,1.0
video,9,1762,7,2,0,0,98.3,False,1.0
video,30,63,0,5,3,0,27.0,False,0.0
video,164,1309,6,0,0,0,95.1,False,1.0
non_video,17,73,0,0,1,6,0.0,False,0.5
non_video,45,239,0,0,0,17,0.0,False,1.0
non_video,49,250,0,0,0,12,0.0,False,1.0
video,185,722,4,2,1,0,43.7,True,0.5
non_video,64,211,0,0,0,11,0.0,False,0.5
video,180,656,1,4,0,0,61.5,False,0.5
non_video,45,209,0,0,0,6,0.0,False,0.5
non_video,64,251,0,0,1,6,0.0,False,0.5
video,90,340,1,4,0,0,72.0,True,0.5
video,166,596,3,1,0,0,55.7,False,0.5
video,160,239,0,3,2,0,30.0,True,0.0
video,367,895,2,3,0,0,43.1,True,0.5
non_video,70,163,0,0,1,8,0.0,False,0.5
video,186,717,4,2,1,0,49.3,True,0.5
video,208,899,4,3,2,0,47.1,False,0.5
non_video,12,245,0,0,1,15,0.0,False,1.0
non_video,48,86,0,0,2,2,0.0,False,0.0
non_video,56,174,0,0,0,9,0.0,False,0.5
non_video,28,227,0,0,0,8,0.0,False,1.0
video,132,210,0,9,4,0,32.3,False,0.0
video,46,383,2,1,1,0,90.9,True,1.0
video,105,233,1,3,2,0,32.0,False,0.0
video,153,433,2,2,0,0,47.9,False,0.5
video,26,741,7,2,0,0,81.2,True,1.0
video,95,941,5,1,1,0,94.4,True,1.0
video,170,760,3,2,1,0,42.1,False,0.5
video,6,853,3,1,1,0,84.9,False,1.0
non_video,69,130,0,0,4,1,0.0,False,0.0
non_video,25,56,0,0,2,2,0.0,False,0.0
non_video,35,189,0,0,0,15,0.0,False,1.0
non_video,1,410,0,0,0,14,0.0,False,1.0
non_video,77,256,0,0,2,9,0.0,False,0.5
video,68,260,4,1,0,0,46.7,True,0.5
non_video,54,222,0,0,2,4,0.0,False,0.5
non_video,44,61,0,0,2,0,0.0,False,0.0
video,153,1194,4,0,1,0,99.3,False,1.0
non_video,24,591,0,0,0,17,0.0,False,1.0
non_video,54,104,0,0,4,0,0.0,False,0.0
non_video,27,44,0,0,1,3,0.0,False,0.0
non_video,8,131,0,0,0,19,0.0,False,1.0
non_video,4,335,0,0,1,15,0.0,False,1.0
video,75,1097,7,1,0,0,97.7,False,1.0
video,201,1037,2,1,1,0,99.4,False,1.0
video,11,549,7,0,0,0,84.6,True,1.0
non_video,103,151,0,0,1,2,0.0,False,0.0
video,60,1534,2,0,1,0,89.6,False,1.0
non_video,27,89,0,0,1,10,0.0,False,0.5
non_video,7,152,0,0,0,14,0.0,False,1.0
video,91,846,7,1,0,0,85.9,False,1.0
video,243,763,2,2,1,0,73.2,False,0.5
non_video,24,32,0,0,3,3,0.0,False,0.0
video,47,69,2,8,3,0,5.3,False,0.0
non_video,57,72,0,0,4,1,0.0,False,0.0
video,87,1093,6,0,1,0,98.2,False,1.0
non_video,23,105,0,0,0,7,0.0,False,0.5
non_video,84,128,0,0,4,1,0.0,False,0.0
non_video,51,458,0,0,0,14,0.0,False,1.0
